step,Episode_Reward/track_lin_vel_xy,Episode_Reward/track_ang_vel_z,Episode_Reward/alive,Episode_Reward/termination_penalty,Episode_Reward/flat_orientation_l2,Episode_Reward/base_height,Episode_Reward/action_rate_l1,Episode_Reward/dof_pos_limits,Episode_Reward/energy,Episode_Reward/joint_deviation_legs,Episode_Reward/joint_deviation_hip_knee,Episode_Reward/feet_air_time,Episode_Reward/feet_slide,Episode_Reward/stand_still,Episode_Reward/base_linear_velocity,Episode_Reward/base_angular_velocity,Episode_Reward/joint_vel,Episode_Reward/joint_acc,Episode_Reward/feet_contact_number,Episode_Reward/feet_clearance,Episode_Reward/undesired_contacts,Curriculum/lin_vel_cmd_levels,Curriculum/ang_vel_cmd_levels,Metrics/base_velocity/error_vel_xy,Metrics/base_velocity/error_vel_yaw,Episode_Termination/time_out,Episode_Termination/illegal_contact,Loss/value_function,Loss/surrogate,Loss/entropy,Loss/learning_rate,Policy/mean_noise_std,Perf/total_fps,Perf/collection time,Perf/learning_time,Train/mean_reward,Train/mean_episode_length,Train/mean_reward/time,Train/mean_episode_length/time
3755,0.688098,0.202498,0.290282,-0.006746,-0.005754,-0.002943,-0.079251,-0.000840,-0.002685,-0.023985,0.000000,0.038066,-0.013163,-0.046112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.554049,1.230350,0.954427,0.045573,0.004872,-0.003045,10.063547,0.000015,0.570333,198028.000000,1.315110,0.670546,20.404764,952.039978,20.404764,952.039978
3756,0.692299,0.206127,0.291241,-0.006111,-0.005592,-0.002980,-0.079956,-0.000778,-0.002711,-0.024080,0.000000,0.037106,-0.013534,-0.103975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.552377,1.207350,0.954417,0.045583,0.007096,-0.001980,10.064329,0.000384,0.570700,196392.000000,1.368270,0.633921,19.360245,971.260010,19.360245,971.260010
3757,0.715372,0.209827,0.297991,-0.001389,-0.005029,-0.002884,-0.081661,-0.000639,-0.002729,-0.024424,0.000000,0.039371,-0.013474,-0.035589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.551798,1.229481,0.955149,0.044851,0.004260,-0.000791,10.071121,0.000577,0.570946,192679.000000,1.389549,0.651226,21.432102,990.359985,21.432102,990.359985
3758,0.721286,0.209398,0.298289,-0.001190,-0.005314,-0.002836,-0.081800,-0.000552,-0.002734,-0.024272,0.000000,0.038304,-0.013884,-0.117170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.545968,1.237967,0.955526,0.044474,0.007933,0.003131,10.073987,0.000256,0.571359,198683.000000,1.336291,0.642811,20.381107,990.419983,20.381107,990.419983
3759,0.718789,0.203337,0.289018,-0.007639,-0.005563,-0.002662,-0.079383,-0.000575,-0.002621,-0.023889,0.000000,0.036168,-0.013004,-0.050381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.503048,1.199461,0.954946,0.045054,0.005362,-0.002701,10.082508,0.000015,0.571636,190184.000000,1.340103,0.727444,20.906948,961.739990,20.906948,961.739990
3760,0.712949,0.206439,0.289974,-0.006944,-0.005579,-0.002704,-0.079813,-0.000592,-0.002631,-0.023924,0.000000,0.037105,-0.013191,-0.032795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.515455,1.188140,0.955149,0.044851,0.009933,-0.002250,10.089200,0.000256,0.572370,197613.000000,1.345436,0.644387,21.699265,971.179993,21.699265,971.179993
3761,0.729605,0.212306,0.296084,-0.002708,-0.005510,-0.002698,-0.081504,-0.000689,-0.002707,-0.024550,0.000000,0.036439,-0.013418,-0.036747,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.525926,1.203221,0.955129,0.044871,0.006897,-0.001745,10.105625,0.000577,0.572634,198670.000000,1.358205,0.621029,21.758318,980.729980,21.758318,980.729980
3762,0.711512,0.204803,0.285269,-0.010278,-0.005970,-0.002618,-0.078920,-0.000731,-0.002606,-0.024030,0.000000,0.034456,-0.012805,-0.104021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.496064,1.162030,0.955190,0.044810,0.005728,-0.003234,10.102566,0.000010,0.572556,198113.000000,1.388469,0.596333,19.826414,952.190002,19.826414,952.190002
3763,0.734127,0.214322,0.294209,-0.003968,-0.005002,-0.002517,-0.081439,-0.000542,-0.002681,-0.024244,0.000000,0.036335,-0.013680,-0.063082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.507643,1.177062,0.955292,0.044708,0.017097,-0.001844,10.111362,0.000023,0.573588,190242.000000,1.336544,0.730373,21.659599,980.650024,21.659599,980.650024
3764,0.724203,0.210482,0.289986,-0.007037,-0.005647,-0.002599,-0.080290,-0.000634,-0.002658,-0.024148,0.000000,0.033966,-0.013470,-0.139822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.505208,1.165185,0.955892,0.044108,0.010833,-0.002502,10.138786,0.000256,0.575127,196782.000000,1.347354,0.650869,20.483868,961.919983,20.483868,961.919983
3765,0.720835,0.211620,0.289231,-0.007520,-0.005578,-0.002695,-0.080231,-0.000691,-0.002663,-0.024316,0.000000,0.036027,-0.013720,-0.056273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.504060,1.150745,0.956421,0.043579,0.011845,0.001434,10.164530,0.000256,0.576104,190515.000000,1.380187,0.683776,21.220488,961.809998,21.220488,961.809998
3766,0.733000,0.208790,0.285594,-0.010000,-0.005712,-0.002501,-0.079353,-0.000616,-0.002615,-0.023806,0.000000,0.032792,-0.013362,-0.109310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.471287,1.134533,0.956767,0.043233,0.006916,-0.000832,10.183495,0.000577,0.577468,193875.000000,1.384440,0.643752,21.028776,961.469971,21.028776,961.469971
3767,0.772283,0.221976,0.300002,0.000000,-0.004829,-0.002581,-0.083241,-0.000460,-0.002726,-0.024694,0.000000,0.036440,-0.014262,-0.106182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.483891,1.163976,0.956807,0.043193,0.012556,-0.001559,10.209247,0.000384,0.578655,197580.000000,1.407729,0.582428,21.374765,990.320007,21.374765,990.320007
3768,0.764846,0.215141,0.290829,-0.006528,-0.005443,-0.002495,-0.080830,-0.000605,-0.002651,-0.024446,0.000000,0.035592,-0.013935,-0.023129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.447728,1.132969,0.957041,0.042959,0.006360,-0.001119,10.224979,0.000577,0.579185,200796.000000,1.400252,0.558031,22.940310,972.090027,22.940310,972.090027
3769,0.771062,0.218114,0.293983,-0.004167,-0.005157,-0.002597,-0.082174,-0.000556,-0.002705,-0.024957,0.000000,0.036154,-0.013831,-0.016201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.457805,1.145538,0.958333,0.041667,0.005376,0.002598,10.231458,0.000577,0.579881,202657.000000,1.367121,0.573180,23.583241,990.380005,23.583241,990.380005
3770,0.731705,0.206094,0.280098,-0.013750,-0.005922,-0.002670,-0.078305,-0.000810,-0.002613,-0.024372,0.000000,0.032857,-0.013746,-0.094047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.441531,1.110996,0.958710,0.041290,0.006180,-0.000590,10.268566,0.000384,0.582289,200399.000000,1.378962,0.583197,21.331099,961.679993,21.331099,961.679993
3771,0.727148,0.203909,0.276124,-0.016468,-0.006093,-0.002987,-0.077641,-0.000959,-0.002610,-0.024244,0.000000,0.032515,-0.013743,-0.056290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.430795,1.094466,0.958872,0.041128,0.006185,0.001538,10.294020,0.000010,0.582440,199581.000000,1.390230,0.579976,21.791935,951.599976,21.791935,951.599976
3772,0.776819,0.214706,0.290641,-0.006528,-0.005466,-0.002814,-0.081468,-0.000661,-0.002704,-0.025007,0.000000,0.035627,-0.014533,-0.010267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.432092,1.132121,0.958527,0.041473,0.003670,-0.001598,10.292572,0.000076,0.582378,196709.000000,1.371683,0.627284,22.148911,952.090027,22.148911,952.090027
3773,0.800933,0.226189,0.300002,0.000000,-0.004695,-0.002428,-0.084013,-0.000465,-0.002742,-0.025159,0.000000,0.035447,-0.014442,-0.120700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.442373,1.133823,0.960734,0.039266,0.008362,-0.002810,10.291660,0.000015,0.582445,195356.000000,1.348444,0.664365,22.713820,1000.000000,22.713820,1000.000000
3774,0.756595,0.210644,0.280474,-0.013690,-0.005996,-0.002508,-0.079341,-0.000726,-0.002627,-0.024994,0.000000,0.032881,-0.014015,-0.076518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.408057,1.082885,0.961222,0.038778,0.006914,-0.002200,10.292163,0.000015,0.582532,195188.000000,1.345544,0.668998,21.862251,961.479980,21.862251,961.479980
3775,0.800460,0.222172,0.297998,-0.001389,-0.004815,-0.002713,-0.083951,-0.000584,-0.002772,-0.025854,0.000000,0.035928,-0.015061,-0.013244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.433331,1.140575,0.962128,0.037872,0.007188,-0.002371,10.297297,0.000384,0.583315,200987.000000,1.393290,0.563134,23.949013,990.390015,23.949013,990.390015
3776,0.814451,0.224442,0.297614,-0.001667,-0.004725,-0.002626,-0.083838,-0.000453,-0.002741,-0.025790,0.000000,0.034792,-0.014817,-0.051689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.411130,1.129416,0.963308,0.036692,0.006087,-0.001335,10.313583,0.000577,0.584021,199926.000000,1.341363,0.625437,23.510214,990.460022,23.510214,990.460022
3777,0.797402,0.222394,0.290229,-0.006944,-0.005228,-0.002299,-0.081930,-0.000611,-0.002647,-0.024949,0.000000,0.033004,-0.014224,-0.084229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.400410,1.088397,0.963786,0.036214,0.006493,-0.000294,10.318583,0.000010,0.584177,196544.000000,1.386515,0.614135,22.615295,971.630005,22.615295,971.630005
3778,0.764570,0.214816,0.282586,-0.012014,-0.005577,-0.002338,-0.080870,-0.000761,-0.002654,-0.025103,0.000000,0.032535,-0.014082,-0.088226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.410829,1.070151,0.963766,0.036235,0.006245,-0.001464,10.328502,0.000256,0.585537,196536.000000,1.271423,0.729308,21.842806,932.830017,21.842806,932.830017
3779,0.795331,0.222985,0.289543,-0.007222,-0.004933,-0.002357,-0.082011,-0.000515,-0.002647,-0.025526,0.000000,0.032452,-0.014307,-0.055183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.397811,1.071491,0.964223,0.035777,0.004249,-0.002698,10.352386,0.000256,0.586290,201832.000000,1.290739,0.657490,22.673449,961.289978,22.673449,961.289978
3780,0.798798,0.224682,0.291572,-0.005833,-0.004941,-0.002607,-0.082838,-0.000658,-0.002695,-0.025678,0.000000,0.033996,-0.014719,-0.048976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.403499,1.077303,0.964284,0.035716,0.008282,-0.002044,10.365803,0.000577,0.587744,200181.000000,1.352935,0.611360,23.508585,971.119995,23.508585,971.119995
3781,0.814547,0.226787,0.297574,-0.001667,-0.004565,-0.002570,-0.084678,-0.000542,-0.002752,-0.026103,0.000000,0.033524,-0.015146,-0.089469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.410540,1.113448,0.964427,0.035573,0.008190,-0.000286,10.405164,0.000865,0.590227,195671.000000,1.348403,0.661168,22.232447,980.700012,22.232447,980.700012
3782,0.802512,0.223273,0.291571,-0.006825,-0.005312,-0.002738,-0.083347,-0.000814,-0.002734,-0.026250,0.000000,0.034133,-0.015691,-0.044373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.397656,1.095022,0.964396,0.035604,0.003545,0.002930,10.432760,0.000171,0.590542,203603.000000,1.328658,0.602626,23.266010,974.700012,23.266010,974.700012
3783,0.829715,0.232490,0.298337,-0.001190,-0.004746,-0.002452,-0.085103,-0.000548,-0.002749,-0.026400,0.000000,0.033265,-0.015043,-0.042032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.870833,0.500000,0.391855,1.090931,0.964264,0.035736,0.005823,-0.001899,10.422292,0.000577,0.590548,202898.000000,1.347949,0.590044,23.732147,984.190002,23.732147,984.190002
3784,0.831230,0.232398,0.300002,0.000000,-0.004643,-0.002588,-0.085915,-0.000602,-0.002783,-0.026692,0.000000,0.033377,-0.015555,-0.060418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.399466,1.099758,0.964600,0.035400,0.011632,-0.000051,10.460736,0.000865,0.593994,201864.000000,1.381353,0.566566,23.955097,1000.000000,23.955097,1000.000000
3785,0.801839,0.224128,0.288988,-0.007626,-0.005103,-0.002715,-0.082923,-0.000701,-0.002689,-0.026299,0.000000,0.033250,-0.015082,-0.028664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.386574,1.062508,0.965149,0.034851,0.011953,0.002364,10.504798,0.000034,0.594828,200402.000000,1.365963,0.596174,23.456173,951.869995,23.456173,951.869995
3786,0.734643,0.207407,0.266563,-0.023747,-0.006222,-0.002631,-0.076921,-0.000956,-0.002543,-0.025138,0.000000,0.028637,-0.014378,-0.093210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.379028,0.995275,0.966248,0.033752,0.009636,-0.002512,10.514346,0.000051,0.595438,193592.000000,1.367924,0.663224,20.159224,895.690002,20.159224,895.690002
3787,0.797666,0.223670,0.286163,-0.009802,-0.005341,-0.002746,-0.082694,-0.000732,-0.002690,-0.026457,0.000000,0.032405,-0.015628,-0.058362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.377439,1.040526,0.966431,0.033569,0.006683,-0.003428,10.522794,0.000010,0.595808,197385.000000,1.404887,0.587235,22.196825,943.429993,22.196825,943.429993
3788,0.788323,0.223177,0.283075,-0.011875,-0.005580,-0.002803,-0.082063,-0.000651,-0.002647,-0.026493,0.000000,0.029870,-0.015025,-0.103625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.378564,1.023661,0.967397,0.032603,0.008149,-0.003190,10.523735,0.000051,0.595808,192703.000000,1.362242,0.678281,20.887026,933.729980,20.887026,933.729980
3789,0.769579,0.218426,0.275861,-0.017222,-0.006570,-0.002916,-0.080177,-0.001009,-0.002620,-0.026544,0.000000,0.029834,-0.015012,-0.103081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.371009,1.008114,0.966888,0.033112,0.009841,-0.002658,10.521834,0.000114,0.596084,199491.000000,1.367092,0.603995,22.193338,953.419983,22.193338,953.419983
3790,0.804293,0.225264,0.284760,-0.010648,-0.005269,-0.002736,-0.082690,-0.000662,-0.002666,-0.026469,0.000000,0.031682,-0.015879,-0.041719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.361675,1.020789,0.966187,0.033813,0.003734,-0.002829,10.519818,0.000384,0.595855,200526.000000,1.362815,0.598107,23.505545,952.369995,23.505545,952.369995
3791,0.825307,0.230811,0.293013,-0.004861,-0.004609,-0.002545,-0.085265,-0.000619,-0.002717,-0.026993,0.000000,0.031685,-0.015632,-0.050671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.370855,1.051163,0.965261,0.034739,0.007420,-0.002211,10.508561,0.000023,0.595784,198907.000000,1.348014,0.628870,23.443344,971.169983,23.443344,971.169983
3792,0.839290,0.237830,0.298000,-0.001389,-0.004484,-0.002576,-0.086565,-0.000566,-0.002748,-0.027350,0.000000,0.033106,-0.015901,-0.027239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.376017,1.051455,0.965546,0.034454,0.006832,-0.002693,10.508212,0.000076,0.596179,194918.000000,1.374957,0.642383,24.916561,990.400024,24.916561,990.400024
3793,0.819597,0.231449,0.289246,-0.008333,-0.004855,-0.002787,-0.084876,-0.000636,-0.002698,-0.027339,0.000000,0.031861,-0.015795,-0.013422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.361156,1.019233,0.965515,0.034485,0.003738,-0.002231,10.516822,0.000034,0.596710,191659.000000,1.437770,0.613871,24.382721,967.340027,24.382721,967.340027
3794,0.817799,0.233690,0.287920,-0.008333,-0.004636,-0.002528,-0.084316,-0.000681,-0.002686,-0.026842,0.000000,0.030490,-0.015543,-0.067639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.354670,0.999713,0.965485,0.034515,0.004366,-0.002276,10.513709,0.000034,0.596364,198207.000000,1.393727,0.590137,22.934111,951.669983,22.934111,951.669983
3795,0.839952,0.239639,0.294556,-0.003750,-0.004287,-0.002491,-0.086320,-0.000499,-0.002700,-0.026930,0.000000,0.031262,-0.015582,-0.040208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.356906,1.009752,0.965464,0.034536,0.004924,-0.003126,10.508560,0.000384,0.597193,198395.000000,1.375897,0.606085,24.005850,971.030029,24.005850,971.030029
3796,0.820795,0.234948,0.289809,-0.007083,-0.004645,-0.002621,-0.085102,-0.000672,-0.002714,-0.027007,0.000000,0.031394,-0.016165,-0.058002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.360943,1.003677,0.965658,0.034342,0.007729,-0.001270,10.539164,0.000865,0.599149,198701.000000,1.377714,0.601215,23.377317,961.710022,23.377317,961.710022
3797,0.849083,0.243696,0.297975,-0.001389,-0.004126,-0.002404,-0.087707,-0.000412,-0.002728,-0.027404,0.000000,0.032385,-0.016227,-0.050284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.361056,1.011314,0.966390,0.033610,0.004121,0.001827,10.560037,0.000010,0.599428,198285.000000,1.364691,0.618393,24.146599,980.809998,24.146599,980.809998
3798,0.832784,0.237416,0.292233,-0.005357,-0.004558,-0.002775,-0.086461,-0.000645,-0.002725,-0.027473,0.000000,0.032297,-0.016076,-0.015546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.356928,1.006929,0.966502,0.033498,0.004443,-0.001445,10.559296,0.000010,0.599353,193854.000000,1.429512,0.598897,24.321152,970.919983,24.321152,970.919983
3799,0.858127,0.246478,0.300002,0.000000,-0.004010,-0.002445,-0.088555,-0.000536,-0.002753,-0.027773,0.000000,0.032236,-0.016514,-0.051720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.358412,1.011187,0.966482,0.033518,0.004118,-0.001872,10.558015,0.000010,0.599345,199808.000000,1.356362,0.611605,24.820030,1000.000000,24.820030,1000.000000
3800,0.820367,0.236370,0.285233,-0.010278,-0.005036,-0.002614,-0.085175,-0.000827,-0.002652,-0.027300,0.000000,0.030570,-0.015908,-0.032803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.340081,0.969541,0.966156,0.033844,0.003137,-0.001745,10.554059,0.000076,0.599048,191412.000000,1.349060,0.705223,23.620754,952.229980,23.620754,952.229980
3801,0.841336,0.243902,0.294666,-0.003750,-0.004463,-0.002603,-0.087480,-0.000629,-0.002738,-0.027330,0.000000,0.032026,-0.016670,-0.057200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.356908,0.990119,0.966298,0.033702,0.004076,-0.002665,10.545478,0.000051,0.599009,195712.000000,1.351452,0.657701,23.987312,981.070007,23.987312,981.070007
3802,0.839330,0.240569,0.292717,-0.005010,-0.004192,-0.002663,-0.087081,-0.000667,-0.002728,-0.027305,0.000000,0.030133,-0.016865,-0.092437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.347874,0.989068,0.966451,0.033549,0.006943,-0.002752,10.545928,0.000384,0.599963,193035.000000,1.387920,0.649098,23.524944,961.409973,23.524944,961.409973
3803,0.819236,0.236722,0.285874,-0.010000,-0.004753,-0.002479,-0.085720,-0.000699,-0.002676,-0.027267,0.000000,0.029719,-0.016195,-0.056309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.341621,0.962627,0.966187,0.033813,0.004132,0.000499,10.564348,0.000577,0.601020,193349.000000,1.349952,0.683758,23.296789,952.890015,23.296789,952.890015
3804,0.836790,0.243602,0.292045,-0.005556,-0.004433,-0.002757,-0.088020,-0.000645,-0.002767,-0.028045,0.000000,0.029636,-0.016838,-0.066376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.350497,0.974510,0.966329,0.033671,0.004555,-0.001663,10.570333,0.000010,0.600881,195398.000000,1.359643,0.652732,23.921003,971.489990,23.921003,971.489990
3805,0.843942,0.245024,0.294563,-0.003750,-0.004250,-0.002658,-0.088125,-0.000664,-0.002775,-0.028637,0.000000,0.031106,-0.017271,-0.025105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.350404,0.984784,0.966227,0.033773,0.010236,-0.002391,10.570359,0.000023,0.601403,190349.000000,1.414592,0.651169,24.321054,971.030029,24.321054,971.030029
3806,0.849853,0.248366,0.297642,-0.001667,-0.004257,-0.002650,-0.089534,-0.000658,-0.002834,-0.028656,0.000000,0.030587,-0.017944,-0.072557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.358873,0.989677,0.966960,0.033040,0.008172,-0.002238,10.582364,0.000010,0.601917,196274.000000,1.404110,0.599286,24.174431,990.570007,24.174431,990.570007
3807,0.847810,0.245465,0.295040,-0.003472,-0.004350,-0.002726,-0.089094,-0.000684,-0.002817,-0.028514,0.000000,0.030117,-0.017290,-0.030263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.348963,0.987851,0.967529,0.032471,0.004218,-0.002269,10.583411,0.000114,0.601780,197360.000000,1.431744,0.560630,24.955132,990.580017,24.955132,990.580017
3808,0.841174,0.244857,0.291190,-0.006111,-0.004318,-0.002883,-0.087934,-0.000656,-0.002795,-0.028028,0.000000,0.030419,-0.017669,-0.047806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.338973,0.961020,0.967855,0.032145,0.004616,-0.002798,10.575564,0.000384,0.602043,195243.000000,1.354154,0.659821,24.296419,961.710022,24.296419,961.710022
3809,0.800484,0.235131,0.278024,-0.015278,-0.004608,-0.002488,-0.084025,-0.000740,-0.002617,-0.026594,0.000000,0.028536,-0.016519,-0.039154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.327329,0.907275,0.967173,0.032827,0.003001,-0.002314,10.578152,0.000171,0.601506,195397.000000,1.354326,0.658060,23.788303,961.690002,23.788303,961.690002
3810,0.853606,0.248342,0.296967,-0.002083,-0.003782,-0.002592,-0.090039,-0.000573,-0.002823,-0.028582,0.000000,0.030131,-0.017635,-0.031300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.349175,0.978683,0.967204,0.032796,0.003808,-0.001313,10.537834,0.000577,0.600163,193884.000000,1.371883,0.656209,24.739639,980.690002,24.739639,980.690002
3811,0.828177,0.241723,0.287864,-0.008333,-0.004631,-0.002792,-0.087330,-0.000722,-0.002755,-0.028383,0.000000,0.029263,-0.017642,-0.040916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.340222,0.951285,0.967539,0.032461,0.003184,0.002229,10.536319,0.000384,0.600368,195037.000000,1.433903,0.582206,24.251926,970.880005,24.251926,970.880005
3812,0.862476,0.253830,0.300002,0.000000,-0.003738,-0.002749,-0.091297,-0.000675,-0.002892,-0.028740,0.000000,0.029257,-0.019025,-0.076669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.350893,0.974089,0.967804,0.032196,0.003584,-0.002069,10.525872,0.000256,0.600043,198167.000000,1.382350,0.601915,24.053389,990.349976,24.053389,990.349976
3813,0.825713,0.241897,0.285677,-0.010000,-0.004647,-0.002617,-0.087093,-0.000786,-0.002728,-0.027753,0.000000,0.028342,-0.017500,-0.047525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.331331,0.934238,0.968089,0.031911,0.004158,-0.002789,10.522095,0.000010,0.599987,192756.000000,1.367237,0.672730,23.691277,961.880005,23.691277,961.880005
3814,0.834139,0.243364,0.287728,-0.008565,-0.004281,-0.002727,-0.087650,-0.000674,-0.002741,-0.027550,0.000000,0.028903,-0.017882,-0.013183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.331591,0.939082,0.968211,0.031789,0.003450,-0.001792,10.519445,0.000010,0.599890,197645.000000,1.417159,0.572346,24.174986,952.219971,24.174986,952.219971
3815,0.838066,0.246885,0.288756,-0.007778,-0.004177,-0.002609,-0.089474,-0.000675,-0.002784,-0.027529,0.000000,0.028008,-0.018142,-0.039017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.327772,0.928598,0.967519,0.032481,0.003807,-0.001695,10.513617,0.000010,0.599635,196924.000000,1.363261,0.633521,24.035486,952.260010,24.035486,952.260010
3816,0.834868,0.246222,0.286842,-0.009028,-0.004007,-0.002536,-0.087848,-0.000636,-0.002730,-0.027748,0.000000,0.028352,-0.017771,-0.031742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.500000,0.322629,0.916102,0.967265,0.032735,0.005958,-0.002321,10.507138,0.000384,0.599747,193159.000000,1.355956,0.679754,24.087229,961.190002,24.087229,961.190002
