step,Episode_Reward/track_lin_vel_xy,Episode_Reward/track_ang_vel_z,Episode_Reward/alive,Episode_Reward/termination_penalty,Episode_Reward/flat_orientation_l2,Episode_Reward/base_height,Episode_Reward/action_rate_l1,Episode_Reward/dof_pos_limits,Episode_Reward/energy,Episode_Reward/joint_deviation_legs,Episode_Reward/joint_deviation_hip_knee,Episode_Reward/feet_air_time,Episode_Reward/feet_slide,Episode_Reward/stand_still,Episode_Reward/undesired_contacts,Episode_Reward/feet_clearance,Episode_Reward/base_linear_velocity,Episode_Reward/base_angular_velocity,Episode_Reward/joint_vel,Episode_Reward/joint_acc,Episode_Reward/feet_contact_number,Curriculum/lin_vel_cmd_levels,Curriculum/ang_vel_cmd_levels,Metrics/base_velocity/error_vel_xy,Metrics/base_velocity/error_vel_yaw,Episode_Termination/time_out,Episode_Termination/illegal_contact,Loss/value_function,Loss/surrogate,Loss/entropy,Loss/learning_rate,Policy/mean_noise_std,Perf/total_fps,Perf/collection time,Perf/learning_time,Train/mean_reward,Train/mean_episode_length,Train/mean_reward/time,Train/mean_episode_length/time
9751,0.956094,0.111338,0.187152,-0.025995,-0.035049,-0.008473,-0.568438,-0.032438,-0.027869,-0.099032,0.000000,0.003059,-0.145134,-0.235710,-0.003603,0.432993,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.837178,4.731606,0.902995,0.097005,0.091395,-0.007221,30.600712,0.001297,3.642019,179773.000000,1.990911,0.196373,10.410392,941.640015,10.410392,941.640015
9752,0.919473,0.108778,0.185024,-0.027738,-0.037071,-0.010504,-0.562784,-0.033061,-0.027995,-0.099374,0.000000,0.003048,-0.141706,-0.224425,-0.005863,0.413576,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.874585,4.745481,0.902679,0.097321,0.090423,-0.009132,30.602350,0.000384,3.642950,184212.000000,1.933141,0.201437,8.918683,905.650024,8.918683,905.650024
9753,0.976542,0.113827,0.190544,-0.017718,-0.035360,-0.008242,-0.578830,-0.033341,-0.028436,-0.101730,0.000000,0.003163,-0.147238,-0.218875,-0.003112,0.439946,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.854951,4.805706,0.903768,0.096232,0.086909,-0.014314,30.608082,0.001297,3.645459,178196.000000,2.007189,0.199455,10.068276,951.929993,10.068276,951.929993
9754,0.922272,0.111314,0.187065,-0.023492,-0.037697,-0.009414,-0.572833,-0.033279,-0.028450,-0.101094,0.000000,0.003021,-0.146781,-0.300410,-0.004025,0.424739,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.900289,4.794604,0.904144,0.095856,0.094875,-0.012903,30.620964,0.000577,3.649489,179326.000000,2.004281,0.188452,8.305934,925.070007,8.305934,925.070007
9755,0.924324,0.106799,0.180915,-0.038168,-0.035515,-0.008386,-0.554314,-0.031530,-0.027325,-0.095764,0.000000,0.002804,-0.142512,-0.277695,-0.004123,0.413385,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.819028,4.596210,0.902781,0.097219,0.096993,-0.015019,30.631872,0.001297,3.654379,181717.000000,1.976723,0.187165,8.221243,907.549988,8.221243,907.549988
9756,0.866937,0.103538,0.175884,-0.041730,-0.038430,-0.009366,-0.538734,-0.032044,-0.026785,-0.095935,0.000000,0.002855,-0.135113,-0.247439,-0.004764,0.396049,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.851724,4.549224,0.900848,0.099152,0.089488,-0.011834,30.652718,0.000865,3.661047,181026.000000,1.987062,0.185085,8.094625,885.000000,8.094625,885.000000
9757,0.929818,0.109953,0.186585,-0.027510,-0.036971,-0.009415,-0.571248,-0.033001,-0.028344,-0.100590,0.000000,0.003027,-0.146549,-0.244126,-0.003805,0.421039,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.871517,4.772643,0.899282,0.100718,0.095378,-0.013224,30.668922,0.000865,3.665760,179461.000000,2.004462,0.186621,8.288772,929.739990,8.288772,929.739990
9758,0.957205,0.110688,0.188323,-0.016035,-0.034598,-0.008693,-0.577510,-0.032610,-0.028453,-0.099405,0.000000,0.002929,-0.144875,-0.308775,-0.003492,0.432046,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.845676,4.796705,0.900208,0.099792,0.080315,-0.011081,30.678743,0.000865,3.667497,180541.000000,1.988507,0.189476,8.986851,916.140015,8.986851,916.140015
9759,0.931436,0.108789,0.184815,-0.034187,-0.038265,-0.009649,-0.564573,-0.033710,-0.028074,-0.100427,0.000000,0.003125,-0.141937,-0.198426,-0.004699,0.416278,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.850395,4.733880,0.900024,0.099976,0.088188,-0.014144,30.686478,0.000865,3.672483,179594.000000,2.006390,0.183078,9.334660,923.510010,9.334660,923.510010
9760,0.945250,0.112017,0.188413,-0.023790,-0.036466,-0.009183,-0.578501,-0.033003,-0.028535,-0.100737,0.000000,0.003096,-0.147261,-0.228877,-0.003911,0.428468,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.870105,4.796759,0.901845,0.098155,0.089532,-0.014263,30.699087,0.001297,3.675817,176402.000000,2.045610,0.183477,9.909174,937.270020,9.909174,937.270020
9761,0.978112,0.111927,0.191137,-0.019296,-0.036941,-0.007759,-0.588763,-0.033054,-0.029069,-0.101430,0.000000,0.003022,-0.149420,-0.317007,-0.002689,0.442941,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.851432,4.885936,0.901662,0.098338,0.083739,-0.011331,30.711508,0.000865,3.679454,178102.000000,2.026068,0.181739,9.568007,970.770020,9.568007,970.770020
9762,0.957554,0.111323,0.191447,-0.019858,-0.036823,-0.009069,-0.588947,-0.034012,-0.029104,-0.102458,0.000000,0.003174,-0.148434,-0.263599,-0.002806,0.439307,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.885371,4.915392,0.903066,0.096934,0.081748,-0.011534,30.719727,0.000577,3.682118,178431.000000,2.015790,0.187946,9.517970,948.599976,9.517970,948.599976
9763,0.921789,0.109309,0.182154,-0.035992,-0.036521,-0.008388,-0.559125,-0.032185,-0.027632,-0.097325,0.000000,0.003028,-0.141034,-0.218674,-0.003757,0.418541,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.827285,4.608536,0.903371,0.096629,0.091465,-0.011360,30.726686,0.000865,3.684825,177553.000000,2.030850,0.183789,9.330411,921.989990,9.330411,921.989990
9764,0.959718,0.112259,0.187681,-0.019831,-0.035236,-0.008916,-0.578499,-0.032501,-0.028426,-0.099300,0.000000,0.002980,-0.144737,-0.274239,-0.002963,0.429144,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.838149,4.745652,0.902913,0.097087,0.095837,-0.009701,30.736534,0.000865,3.687617,181559.000000,1.977937,0.187836,9.161861,934.130005,9.161861,934.130005
9765,0.934772,0.108405,0.182357,-0.031313,-0.034801,-0.008162,-0.561477,-0.031936,-0.027672,-0.097357,0.000000,0.002980,-0.141627,-0.243375,-0.003294,0.421488,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.812732,4.635315,0.902537,0.097463,0.085064,-0.012974,30.733433,0.000577,3.689310,180011.000000,1.993192,0.191206,9.171732,904.299988,9.171732,904.299988
9766,0.948269,0.109426,0.187247,-0.028194,-0.035069,-0.011199,-0.574119,-0.033641,-0.028364,-0.100904,0.000000,0.003202,-0.145331,-0.197931,-0.004558,0.422023,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.853464,4.798154,0.902354,0.097646,0.089429,-0.014189,30.747440,0.001297,3.693598,179868.000000,1.995515,0.190620,9.853775,943.099976,9.853775,943.099976
9767,0.906846,0.106462,0.179434,-0.031491,-0.034481,-0.008329,-0.554664,-0.031712,-0.027457,-0.096452,0.000000,0.002894,-0.140313,-0.237728,-0.003919,0.411329,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.818454,4.582926,0.902201,0.097799,0.095028,-0.012780,30.757006,0.000865,3.695250,179506.000000,1.998017,0.192527,10.019297,933.530029,10.019297,933.530029
9768,0.888225,0.105740,0.179835,-0.038552,-0.037704,-0.010337,-0.556330,-0.032730,-0.027795,-0.097455,0.000000,0.002961,-0.140888,-0.246711,-0.003467,0.404159,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.855101,4.647202,0.901347,0.098653,0.093245,-0.012208,30.762749,0.001946,3.699804,179380.000000,1.997307,0.194767,7.846314,900.929993,7.846314,900.929993
9769,0.916554,0.108463,0.182699,-0.029306,-0.036896,-0.008655,-0.566285,-0.032762,-0.028006,-0.099016,0.000000,0.002975,-0.140766,-0.272275,-0.003542,0.418826,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.846567,4.674577,0.900614,0.099386,0.091053,-0.010205,30.776329,0.000577,3.702482,179295.000000,2.008415,0.184705,6.855103,898.489990,6.855103,898.489990
9770,0.892317,0.104359,0.177660,-0.037659,-0.036862,-0.008629,-0.550223,-0.031905,-0.027269,-0.096122,0.000000,0.002996,-0.138617,-0.212402,-0.004366,0.406991,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.823049,4.539196,0.900757,0.099243,0.090154,-0.013718,30.792036,0.001297,3.708396,179050.000000,1.992217,0.203896,8.641078,896.049988,8.641078,896.049988
9771,0.917744,0.107698,0.182298,-0.028214,-0.036811,-0.008368,-0.565485,-0.032468,-0.027973,-0.098685,0.000000,0.002940,-0.138623,-0.251045,-0.003103,0.418299,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.843012,4.685299,0.899618,0.100382,0.078794,-0.013044,30.804976,0.000577,3.712340,176941.000000,1.990733,0.231559,8.947150,903.859985,8.947150,903.859985
9772,0.968173,0.111191,0.189309,-0.019306,-0.036278,-0.008485,-0.587060,-0.033553,-0.028887,-0.101633,0.000000,0.003101,-0.145706,-0.257668,-0.003076,0.437607,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.846133,4.811326,0.899923,0.100077,0.079432,-0.014621,30.809969,0.001297,3.713998,179231.000000,1.997017,0.196881,9.547054,947.530029,9.547054,947.530029
9773,0.995054,0.114684,0.192650,-0.016270,-0.035524,-0.006773,-0.599718,-0.033518,-0.029525,-0.101852,0.000000,0.003141,-0.146660,-0.270844,-0.002213,0.449016,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.837695,4.865415,0.900442,0.099559,0.076868,-0.011961,30.818720,0.001297,3.719068,179898.000000,1.965784,0.219987,9.437842,936.330017,9.437842,936.330017
9774,0.930555,0.108733,0.182679,-0.027996,-0.034287,-0.008553,-0.568818,-0.031708,-0.027957,-0.098203,0.000000,0.002897,-0.139642,-0.258488,-0.003620,0.422121,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.825031,4.655301,0.899363,0.100637,0.086923,-0.012669,30.832560,0.001297,3.722862,179068.000000,2.004690,0.191205,8.872562,900.830017,8.872562,900.830017
9775,0.958390,0.111978,0.188179,-0.022785,-0.034474,-0.007408,-0.582918,-0.033341,-0.028684,-0.101177,0.000000,0.003131,-0.144745,-0.212880,-0.001885,0.438432,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.843586,4.773043,0.899943,0.100057,0.081549,-0.004052,30.849129,0.000256,3.724591,177810.000000,2.023035,0.188399,10.308032,932.400024,10.308032,932.400024
9776,0.908489,0.104917,0.180325,-0.036121,-0.036932,-0.009487,-0.561218,-0.032850,-0.027922,-0.097519,0.000000,0.002910,-0.140150,-0.293186,-0.003382,0.413279,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.834897,4.660311,0.899302,0.100698,0.084095,-0.013956,30.845453,0.000865,3.724046,177260.000000,2.027544,0.190748,8.503101,923.150024,8.503101,923.150024
9777,0.913156,0.107518,0.182704,-0.029732,-0.036922,-0.010310,-0.570363,-0.033309,-0.028318,-0.098801,0.000000,0.003009,-0.141567,-0.267659,-0.004036,0.413601,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.849905,4.698896,0.899699,0.100301,0.084284,-0.015210,30.847067,0.001297,3.726332,179993.000000,1.996418,0.188190,8.697260,931.809998,8.697260,931.809998
9778,0.896628,0.105089,0.177907,-0.038598,-0.038335,-0.010545,-0.556010,-0.031803,-0.027557,-0.096553,0.000000,0.002840,-0.138699,-0.266539,-0.004413,0.399363,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.824565,4.567388,0.899516,0.100484,0.100088,-0.011327,30.855921,0.000577,3.730459,178040.000000,2.003482,0.205097,8.037403,898.219971,8.037403,898.219971
9779,0.923948,0.110234,0.186712,-0.024613,-0.039850,-0.010697,-0.580078,-0.034600,-0.028873,-0.102338,0.000000,0.003240,-0.142318,-0.200621,-0.005938,0.420329,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.890392,4.837588,0.900055,0.099945,0.090662,-0.014887,30.861591,0.001297,3.731954,179571.000000,2.000536,0.189206,9.392871,928.419983,9.392871,928.419983
9780,0.879522,0.103036,0.174417,-0.035999,-0.033920,-0.008576,-0.543839,-0.031738,-0.026932,-0.094820,0.000000,0.002880,-0.134971,-0.221466,-0.003654,0.400932,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.799644,4.484453,0.899485,0.100515,0.082339,-0.012740,30.865416,0.000577,3.734892,177035.000000,1.985436,0.235681,7.568729,885.150024,7.568729,885.150024
9781,0.922523,0.107871,0.182577,-0.027811,-0.035782,-0.007886,-0.571568,-0.032258,-0.028204,-0.098480,0.000000,0.002926,-0.139212,-0.269373,-0.002743,0.423871,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.833668,4.672955,0.899017,0.100983,0.090211,-0.013675,30.869982,0.001297,3.737118,177855.000000,2.017526,0.193351,9.153402,915.250000,9.153402,915.250000
9782,0.979762,0.113534,0.194804,-0.010972,-0.037799,-0.007712,-0.608843,-0.035372,-0.030022,-0.105954,0.000000,0.003283,-0.146701,-0.228675,-0.002603,0.451619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.893518,5.010116,0.899516,0.100484,0.081068,-0.012970,30.870457,0.000865,3.738936,178039.000000,2.023241,0.185347,10.401282,970.940002,10.401282,970.940002
9783,0.957354,0.112981,0.192926,-0.023125,-0.038720,-0.011313,-0.604500,-0.035484,-0.030179,-0.106587,0.000000,0.003172,-0.148923,-0.270121,-0.005600,0.434494,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.914016,4.982875,0.900126,0.099874,0.074375,-0.015344,30.872478,0.001297,3.739944,177439.000000,2.025309,0.190747,9.531773,963.539978,9.531773,963.539978
9784,0.921743,0.109452,0.187875,-0.019061,-0.036342,-0.009264,-0.587544,-0.034791,-0.029330,-0.102828,0.000000,0.003180,-0.147381,-0.242890,-0.003992,0.431008,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.901865,4.841156,0.900686,0.099314,0.083516,-0.012217,30.885881,0.000865,3.745015,177691.000000,2.012428,0.200485,9.887317,949.559998,9.887317,949.559998
9785,0.944656,0.110706,0.188180,-0.018988,-0.036917,-0.008288,-0.588374,-0.034157,-0.029216,-0.102751,0.000000,0.003219,-0.145260,-0.201905,-0.002905,0.433752,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.860318,4.818232,0.900411,0.099589,0.088843,-0.012942,30.896791,0.000577,3.748427,177296.000000,2.025579,0.192266,9.751122,930.729980,9.751122,930.729980
9786,0.970576,0.110882,0.189878,-0.018889,-0.036898,-0.006717,-0.596455,-0.033078,-0.029340,-0.102193,0.000000,0.003064,-0.144104,-0.246977,-0.002482,0.444673,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.845417,4.861128,0.900737,0.099264,0.085326,-0.012489,30.908220,0.000865,3.751467,176623.000000,2.034841,0.191459,8.681701,943.010010,8.681701,943.010010
9787,0.892827,0.104129,0.178450,-0.027530,-0.038055,-0.009148,-0.560239,-0.032949,-0.027828,-0.097989,0.000000,0.002962,-0.139260,-0.217704,-0.003168,0.408726,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.838843,4.650728,0.900238,0.099762,0.094525,-0.015200,30.920616,0.000865,3.755942,182307.000000,1.988521,0.168359,9.412928,904.559998,9.412928,904.559998
9788,0.884354,0.103666,0.176975,-0.040179,-0.038949,-0.009317,-0.559182,-0.032672,-0.027871,-0.096916,0.000000,0.002902,-0.138089,-0.234779,-0.005518,0.401584,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.825654,4.590305,0.899953,0.100047,0.081004,-0.012799,30.937765,0.001297,3.761727,178466.000000,2.017151,0.186153,8.518534,908.789978,8.518534,908.789978
9789,0.978629,0.110035,0.188135,-0.021687,-0.033100,-0.006965,-0.592702,-0.032794,-0.029073,-0.099469,0.000000,0.003008,-0.147168,-0.283817,-0.001642,0.442981,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.807498,4.819564,0.899434,0.100566,0.086774,-0.011948,30.949066,0.000577,3.761672,178638.000000,1.992078,0.209109,9.598958,953.719971,9.598958,953.719971
9790,0.928235,0.106882,0.183896,-0.025903,-0.036736,-0.008841,-0.579590,-0.032869,-0.028697,-0.099689,0.000000,0.002892,-0.142274,-0.281030,-0.003701,0.419877,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.838550,4.746976,0.899373,0.100627,0.080239,-0.015996,30.949020,0.001297,3.765075,174163.000000,2.069918,0.187825,8.661651,928.359985,8.661651,928.359985
9791,0.914726,0.107008,0.181230,-0.032163,-0.035395,-0.008247,-0.571963,-0.032685,-0.028238,-0.098743,0.000000,0.002877,-0.141781,-0.264347,-0.002683,0.419957,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.830921,4.647738,0.898661,0.101339,0.086016,-0.012245,30.965864,0.000577,3.769933,170529.000000,2.120146,0.185712,8.769598,915.049988,8.769598,915.049988
9792,0.995916,0.115773,0.195232,-0.012222,-0.036613,-0.007853,-0.614482,-0.034630,-0.030221,-0.104910,0.000000,0.003224,-0.149865,-0.244369,-0.002070,0.454647,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.870504,5.006842,0.898977,0.101023,0.082670,-0.014762,30.973488,0.001297,3.772229,180310.000000,1.983312,0.197454,10.594555,971.299988,10.594555,971.299988
9793,0.920902,0.107907,0.185343,-0.026567,-0.039011,-0.009178,-0.584071,-0.034347,-0.029058,-0.102219,0.000000,0.003019,-0.141632,-0.248316,-0.004792,0.423773,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.871348,4.813799,0.899668,0.100332,0.088182,-0.013463,30.986286,0.000865,3.776120,177990.000000,2.020166,0.189036,7.835334,928.229980,7.835334,928.229980
9794,0.943932,0.110202,0.189058,-0.024802,-0.036707,-0.009694,-0.594905,-0.034602,-0.029562,-0.103558,0.000000,0.003222,-0.145354,-0.192107,-0.004866,0.429614,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.883093,4.883101,0.899160,0.100840,0.098459,-0.014495,30.999775,0.000577,3.783291,174086.000000,2.071095,0.187648,9.341937,933.940002,9.341937,933.940002
9795,0.920898,0.106622,0.182486,-0.028065,-0.035259,-0.008178,-0.576442,-0.032588,-0.028447,-0.098796,0.000000,0.003037,-0.140818,-0.207050,-0.002754,0.421512,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.833819,4.677024,0.897888,0.102112,0.079165,-0.012365,31.013426,0.001297,3.786173,179522.000000,2.005842,0.184502,8.659495,906.960022,8.659495,906.960022
9796,0.931140,0.107174,0.183477,-0.024246,-0.035608,-0.008903,-0.579831,-0.033376,-0.028674,-0.100201,0.000000,0.003028,-0.140459,-0.228051,-0.003201,0.420758,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.837116,4.757402,0.897898,0.102102,0.080359,-0.012398,31.027899,0.001297,3.792732,180235.000000,1.997809,0.183866,9.901096,953.299988,9.901096,953.299988
9797,0.960918,0.110950,0.188509,-0.019821,-0.036467,-0.008340,-0.594706,-0.034055,-0.029315,-0.101980,0.000000,0.003159,-0.146762,-0.223074,-0.002403,0.434566,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.842443,4.834900,0.898966,0.101034,0.081761,-0.010082,31.045429,0.001946,3.796470,178207.000000,2.021307,0.185197,10.208871,941.469971,10.208871,941.469971
9798,0.949457,0.110037,0.188776,-0.021825,-0.036165,-0.007858,-0.596878,-0.033938,-0.029457,-0.103105,0.000000,0.003106,-0.143557,-0.217691,-0.001612,0.438435,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.862915,4.876395,0.900462,0.099538,0.081012,-0.014276,31.049585,0.001297,3.800435,178635.000000,2.008610,0.192607,9.163148,930.789978,9.163148,930.789978
9799,0.897928,0.107734,0.185055,-0.022960,-0.041593,-0.009490,-0.585788,-0.034697,-0.029253,-0.103236,0.000000,0.003182,-0.144850,-0.217226,-0.004464,0.417039,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.899871,4.820784,0.901082,0.098918,0.087351,-0.013189,31.068432,0.000865,3.804943,175609.000000,2.045066,0.194088,7.911128,923.400024,7.911128,923.400024
9800,0.923850,0.109334,0.185696,-0.027546,-0.038487,-0.008998,-0.588479,-0.034580,-0.029201,-0.102172,0.000000,0.003077,-0.143153,-0.219809,-0.004214,0.424636,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.872059,4.826895,0.901042,0.098958,0.076904,-0.012674,31.078485,0.001297,3.809333,176560.000000,2.043983,0.183109,8.552613,924.070007,8.552613,924.070007
9801,0.955320,0.109731,0.191036,-0.020218,-0.038007,-0.009095,-0.605593,-0.035342,-0.030070,-0.104388,0.000000,0.003125,-0.149542,-0.270713,-0.003706,0.438631,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.904328,4.958090,0.900543,0.099457,0.084829,-0.011856,31.097839,0.000577,3.814902,178589.000000,2.015787,0.186006,9.799465,942.239990,9.799465,942.239990
9802,0.899964,0.104911,0.180002,-0.028969,-0.036680,-0.008169,-0.572261,-0.032974,-0.028354,-0.098766,0.000000,0.002877,-0.141154,-0.255417,-0.003217,0.412922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.834232,4.653760,0.900737,0.099264,0.094245,-0.013360,31.112209,0.001946,3.821840,179672.000000,2.006072,0.182449,7.185888,893.950012,7.185888,893.950012
9803,0.935373,0.107606,0.187025,-0.025741,-0.038393,-0.009440,-0.593668,-0.034468,-0.029399,-0.102866,0.000000,0.003122,-0.142764,-0.230465,-0.003349,0.428079,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.867190,4.870947,0.900360,0.099640,0.084294,-0.004506,31.131042,0.000010,3.823017,178339.000000,2.020313,0.184556,8.913907,946.500000,8.913907,946.500000
9804,0.917794,0.108302,0.184311,-0.025622,-0.038669,-0.008179,-0.587570,-0.033147,-0.029143,-0.100962,0.000000,0.002954,-0.141941,-0.246241,-0.002561,0.421657,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.861751,4.755626,0.899679,0.100321,0.079750,-0.008335,31.130348,0.000577,3.822392,178862.000000,2.011018,0.187403,8.728706,938.500000,8.728706,938.500000
9805,0.954313,0.109700,0.188567,-0.024187,-0.035954,-0.007949,-0.599877,-0.034569,-0.029623,-0.102773,0.000000,0.003110,-0.144517,-0.244359,-0.003139,0.436694,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.852891,4.861778,0.900452,0.099548,0.094821,-0.010850,31.126146,0.001297,3.823045,181285.000000,1.994416,0.174629,9.489408,939.539978,9.489408,939.539978
9806,0.952856,0.111759,0.192274,-0.017460,-0.037825,-0.008591,-0.611700,-0.035301,-0.030367,-0.105991,0.000000,0.003142,-0.149066,-0.254866,-0.003023,0.442372,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.910186,5.006124,0.899953,0.100047,0.081168,-0.013140,31.119089,0.000865,3.823052,178418.000000,2.006995,0.196908,8.529099,932.260010,8.529099,932.260010
9807,0.956666,0.112050,0.191692,-0.016825,-0.036230,-0.007924,-0.608998,-0.034984,-0.030016,-0.104616,0.000000,0.003202,-0.146759,-0.237173,-0.002239,0.444198,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.886212,4.919135,0.901164,0.098836,0.078924,-0.012738,31.131887,0.000577,3.829558,174042.000000,2.074279,0.185029,9.382033,966.650024,9.382033,966.650024
9808,0.960347,0.110850,0.190856,-0.020397,-0.038719,-0.008948,-0.608646,-0.035158,-0.030196,-0.105467,0.000000,0.003048,-0.149273,-0.265112,-0.003280,0.439482,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.886690,4.938707,0.901510,0.098490,0.076145,-0.014699,31.142662,0.001297,3.836717,175952.000000,2.051907,0.182876,8.279138,944.619995,8.279138,944.619995
9809,0.957019,0.111874,0.190018,-0.018512,-0.038053,-0.008991,-0.606951,-0.035399,-0.030041,-0.104355,0.000000,0.003090,-0.150127,-0.276909,-0.003076,0.435771,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.871765,4.902826,0.900909,0.099091,0.073941,-0.011816,31.167229,0.001297,3.840300,180296.000000,1.989889,0.191048,8.511897,953.929993,8.511897,953.929993
9810,0.920055,0.109019,0.185624,-0.025589,-0.037339,-0.009860,-0.594771,-0.033648,-0.029367,-0.102353,0.000000,0.003000,-0.144126,-0.256992,-0.004136,0.421815,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.874225,4.772511,0.901601,0.098399,0.083174,-0.013533,31.174223,0.000577,3.843133,181668.000000,1.983028,0.181438,8.540593,936.559998,8.540593,936.559998
9811,0.938604,0.109635,0.186906,-0.021019,-0.037784,-0.008168,-0.599606,-0.033759,-0.029621,-0.101829,0.000000,0.002993,-0.145876,-0.275348,-0.003046,0.431870,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.856282,4.805917,0.902201,0.097799,0.079218,-0.015133,31.184216,0.001297,3.847821,178163.000000,2.017421,0.189630,8.454063,922.659973,8.454063,922.659973
9812,0.910130,0.106995,0.185472,-0.033125,-0.042776,-0.009453,-0.596058,-0.034680,-0.029772,-0.103965,0.000000,0.002899,-0.143797,-0.271602,-0.007272,0.421260,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.895515,4.868777,0.902507,0.097493,0.091251,-0.013518,31.189285,0.001297,3.851340,177071.000000,2.026443,0.194217,8.153560,933.700012,8.153560,933.700012
9813,0.962294,0.110803,0.192254,-0.013287,-0.036900,-0.008340,-0.614238,-0.035339,-0.030385,-0.105536,0.000000,0.003169,-0.148397,-0.223703,-0.002728,0.443639,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.888262,5.011715,0.903392,0.096608,0.079071,-0.009429,31.212358,0.000865,3.857076,179793.000000,2.012396,0.174649,9.607124,962.159973,9.607124,962.159973
9814,0.921700,0.109541,0.187774,-0.025715,-0.038314,-0.008966,-0.604783,-0.033968,-0.029952,-0.103331,0.000000,0.002960,-0.145439,-0.262034,-0.004566,0.427949,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.897121,4.870205,0.902852,0.097148,0.083716,-0.012446,31.222443,0.000865,3.860400,180537.000000,1.989435,0.188592,8.509333,934.570007,8.509333,934.570007
