step,Episode_Reward/track_lin_vel_xy,Episode_Reward/track_ang_vel_z,Episode_Reward/alive,Episode_Reward/termination_penalty,Episode_Reward/flat_orientation_l2,Episode_Reward/base_height,Episode_Reward/action_rate_l1,Episode_Reward/dof_pos_limits,Episode_Reward/energy,Episode_Reward/joint_deviation_legs,Episode_Reward/joint_deviation_hip_knee,Episode_Reward/feet_air_time,Episode_Reward/feet_slide,Episode_Reward/base_linear_velocity,Episode_Reward/base_angular_velocity,Episode_Reward/joint_vel,Episode_Reward/joint_acc,Episode_Reward/feet_contact_number,Episode_Reward/feet_clearance,Episode_Reward/stand_still,Episode_Reward/undesired_contacts,Curriculum/lin_vel_cmd_levels,Curriculum/ang_vel_cmd_levels,Metrics/base_velocity/error_vel_xy,Metrics/base_velocity/error_vel_yaw,Episode_Termination/time_out,Episode_Termination/illegal_contact,Loss/value_function,Loss/surrogate,Loss/entropy,Loss/learning_rate,Policy/mean_noise_std,Perf/total_fps,Perf/collection time,Perf/learning_time,Train/mean_reward,Train/mean_episode_length,Train/mean_reward/time,Train/mean_episode_length/time
3293,0.000000,0.000000,0.476452,-0.009797,-0.004947,-0.001583,-0.076001,-0.000351,-0.002393,-0.020551,0.000000,0.011264,-0.008366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.628993,1.130024,0.941406,0.058594,0.004737,-0.000867,9.996855,0.000010,0.567196,192249.000000,1.856487,0.188861,6.988095,932.849976,6.988095,932.849976
3294,0.000000,0.000000,0.444587,-0.023159,-0.006292,-0.001815,-0.071661,-0.000597,-0.002278,-0.020401,0.000000,0.007740,-0.008273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.594571,1.072883,0.941254,0.058746,0.002168,-0.000038,10.005405,0.000010,0.567535,193575.000000,1.844537,0.186794,6.419979,895.650024,6.419979,895.650024
3295,0.000000,0.000000,0.487242,-0.005327,-0.004446,-0.001592,-0.077808,-0.000320,-0.002443,-0.020740,0.000000,0.012431,-0.008427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.651192,1.153952,0.942017,0.057983,0.002503,-0.000506,10.013082,0.000010,0.567892,195576.000000,1.824912,0.185637,7.494254,971.450012,7.494254,971.450012
3296,0.000000,0.000000,0.477170,-0.009507,-0.005080,-0.001697,-0.076471,-0.000439,-0.002405,-0.020779,0.000000,0.011413,-0.008332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.620171,1.132603,0.942810,0.057190,0.003913,-0.001642,10.025440,0.000010,0.568610,196242.000000,1.819572,0.184154,7.378921,961.460022,7.378921,961.460022
3297,0.000000,0.000000,0.457569,-0.017655,-0.005745,-0.001764,-0.073560,-0.000540,-0.002338,-0.020461,0.000000,0.010752,-0.008264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.611415,1.098359,0.942607,0.057393,0.002131,-0.001066,10.039656,0.000010,0.569194,195195.000000,1.820090,0.194383,6.736685,913.820007,6.736685,913.820007
3298,0.000000,0.000000,0.464327,-0.014901,-0.005367,-0.001800,-0.074228,-0.000487,-0.002364,-0.020407,0.000000,0.011924,-0.008313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.622118,1.114738,0.942169,0.057831,0.003421,-0.001304,10.049273,0.000010,0.569551,200261.000000,1.769182,0.194328,6.910797,923.530029,6.910797,923.530029
3299,0.000000,0.000000,0.447278,-0.021914,-0.005776,-0.001591,-0.071427,-0.000636,-0.002263,-0.020355,0.000000,0.011652,-0.007862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.596399,1.070765,0.941956,0.058044,0.004219,-0.001562,10.056349,0.000010,0.569855,193607.000000,1.832679,0.198318,6.633289,903.890015,6.633289,903.890015
3300,0.000000,0.000000,0.465767,-0.014742,-0.005946,-0.001774,-0.076645,-0.001096,-0.002422,-0.021698,0.000000,0.013989,-0.008670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.624069,1.115614,0.942474,0.057526,0.001894,-0.000469,10.064474,0.000010,0.570272,198853.000000,1.786990,0.190430,6.551216,906.760010,6.551216,906.760010
3301,0.000000,0.000000,0.448336,-0.021736,-0.005898,-0.001833,-0.072256,-0.000750,-0.002292,-0.020482,0.000000,0.010317,-0.008230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.594291,1.078788,0.941518,0.058482,0.002020,-0.001123,10.077321,0.000010,0.570978,194604.000000,1.836164,0.184426,6.371800,886.869995,6.371800,886.869995
3302,0.000000,0.000000,0.439647,-0.025000,-0.005839,-0.001683,-0.070420,-0.000413,-0.002232,-0.019431,0.000000,0.009395,-0.007740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.592879,1.052995,0.941010,0.058990,0.002504,-0.001412,10.090973,0.000010,0.571539,196571.000000,1.815610,0.184762,6.522457,893.900024,6.522457,893.900024
3303,0.000000,0.000000,0.473118,-0.011687,-0.005080,-0.001652,-0.076626,-0.000761,-0.002430,-0.021059,0.000000,0.005372,-0.008409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.642311,1.122374,0.940806,0.059194,0.002373,-0.000962,10.106406,0.000010,0.572439,197165.000000,1.809858,0.184490,6.289253,886.510010,6.289253,886.510010
3304,0.000000,0.000000,0.476812,-0.009722,-0.005280,-0.001611,-0.076856,-0.000918,-0.002409,-0.021110,0.000000,0.012760,-0.008421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.641240,1.135085,0.939901,0.060099,0.001436,-0.001743,10.120370,0.000010,0.572837,197491.000000,1.806198,0.184859,6.528440,906.280029,6.528440,906.280029
3305,0.000000,0.000000,0.443357,-0.023611,-0.006399,-0.001993,-0.072085,-0.000681,-0.002304,-0.020454,0.000000,0.011987,-0.007602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.627459,1.054699,0.939484,0.060516,0.000961,-0.001125,10.130676,0.000010,0.573355,199825.000000,1.784039,0.183762,6.465539,895.010010,6.465539,895.010010
3306,0.000000,0.000000,0.478722,-0.009722,-0.005262,-0.001723,-0.076448,-0.000589,-0.002430,-0.020715,0.000000,0.008182,-0.008257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.660252,1.127646,0.939646,0.060354,0.000494,-0.000898,10.138075,0.000010,0.573561,196824.000000,1.807118,0.190677,6.736384,917.099976,6.736384,917.099976
3307,0.000000,0.000000,0.450402,-0.020833,-0.005761,-0.002006,-0.072742,-0.000574,-0.002324,-0.020260,0.000000,0.010081,-0.008210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.640987,1.075106,0.939219,0.060781,0.000094,-0.000839,10.143258,0.000010,0.573800,198174.000000,1.810808,0.173382,6.616598,907.260010,6.616598,907.260010
3308,0.000000,0.000000,0.426172,-0.030556,-0.006567,-0.001807,-0.068245,-0.000615,-0.002190,-0.019611,0.000000,0.003954,-0.007543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.595444,1.008083,0.938934,0.061066,0.000109,-0.000134,10.145233,0.000010,0.573771,207389.000000,1.713806,0.182224,6.853483,926.289978,6.853483,926.289978
3309,0.000000,0.000000,0.500007,0.000000,-0.003900,-0.001523,-0.079087,-0.000269,-0.002497,-0.021122,0.000000,0.009084,-0.008412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.710920,1.149576,0.939382,0.060618,0.000049,-0.001760,10.139358,0.000010,0.573302,211580.000000,1.674790,0.183681,6.837986,926.289978,6.837986,926.289978
3310,0.000000,0.000000,0.500007,0.000000,-0.003726,-0.001501,-0.078569,-0.000236,-0.002459,-0.020275,0.000000,0.014457,-0.008006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.669693,1.140552,0.939453,0.060547,0.000640,-0.001183,10.131344,0.000010,0.573076,210148.000000,1.683150,0.187985,6.969615,934.599976,6.969615,934.599976
3311,0.000000,0.000000,0.438818,-0.025000,-0.005602,-0.001625,-0.069719,-0.000429,-0.002268,-0.019673,0.000000,0.016932,-0.007556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.620231,1.056319,0.939290,0.060710,0.000247,-0.001862,10.126471,0.000010,0.572696,210094.000000,1.677382,0.194235,7.129627,942.369995,7.129627,942.369995
3312,0.000000,0.000000,0.479986,-0.008333,-0.004549,-0.001669,-0.076136,-0.000319,-0.002412,-0.020573,0.000000,0.007645,-0.007951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.622594,1.142007,0.939250,0.060750,0.000430,-0.001246,10.084600,0.000577,0.567903,211292.000000,1.668493,0.192508,7.251212,951.799988,7.251212,951.799988
3313,0.000000,0.000000,0.489902,-0.004167,-0.005280,-0.001649,-0.077579,-0.000319,-0.002508,-0.021969,0.000000,0.008450,-0.008811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.663261,1.138059,0.939535,0.060465,0.000223,0.000517,9.951591,0.000865,0.562676,215934.000000,1.632792,0.188203,7.116698,942.109985,7.116698,942.109985
3314,0.000000,0.000000,0.500007,0.000000,-0.004026,-0.001542,-0.078801,-0.000260,-0.002450,-0.020738,0.000000,0.010794,-0.008820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.676109,1.135143,0.939453,0.060547,0.000159,0.002852,9.880569,0.000256,0.560697,210215.000000,1.674262,0.196274,7.258634,951.669983,7.258634,951.669983
3315,0.000000,0.000000,0.429839,-0.029167,-0.006637,-0.002023,-0.068532,-0.000536,-0.002171,-0.019742,0.000000,0.013459,-0.007202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.550026,1.031137,0.939555,0.060445,0.000077,0.000841,9.854103,0.000010,0.560078,207757.000000,1.704672,0.187996,7.270069,951.789978,7.270069,951.789978
3316,0.000000,0.000000,0.500007,0.000000,-0.003824,-0.001672,-0.078507,-0.000248,-0.002444,-0.020510,0.000000,0.017326,-0.008271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.674101,1.151095,0.939453,0.060547,0.000153,-0.000942,9.834918,0.000023,0.558805,208696.000000,1.700138,0.184017,7.272987,951.789978,7.272987,951.789978
3317,0.000000,0.000000,0.500007,0.000000,-0.003918,-0.001617,-0.078793,-0.000191,-0.002448,-0.020993,0.000000,0.018955,-0.008088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.682130,1.149439,0.939484,0.060516,0.000284,-0.001088,9.796254,0.000171,0.556529,210943.000000,1.679282,0.184798,7.286697,951.789978,7.286697,951.789978
3318,0.000000,0.000000,0.486645,-0.005556,-0.004393,-0.001788,-0.077356,-0.000380,-0.002422,-0.020244,0.000000,0.014486,-0.008127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.648627,1.122599,0.939575,0.060425,0.000555,0.000170,9.769275,0.000010,0.556472,206520.000000,1.717606,0.186396,7.286026,951.960022,7.286026,951.960022
3319,0.000000,0.000000,0.474944,-0.010417,-0.004938,-0.001968,-0.074956,-0.000474,-0.002372,-0.020310,0.000000,0.010833,-0.008157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.643610,1.106823,0.939189,0.060811,0.000188,0.001314,9.770868,0.000010,0.556534,206490.000000,1.720337,0.183948,7.276405,952.039978,7.276405,952.039978
3320,0.000000,0.000000,0.489965,-0.004167,-0.004015,-0.001628,-0.078296,-0.000505,-0.002434,-0.020752,0.000000,0.011018,-0.008331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.649884,1.129601,0.938721,0.061279,0.000462,-0.000827,9.769918,0.000010,0.556474,204094.000000,1.743032,0.183602,7.381845,961.549988,7.381845,961.549988
3321,0.000000,0.000000,0.490132,-0.004167,-0.004440,-0.001644,-0.077414,-0.000339,-0.002433,-0.020659,0.000000,0.013055,-0.008459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.672227,1.134992,0.938711,0.061289,0.000716,-0.000650,9.784739,0.000384,0.558730,204176.000000,1.740753,0.185111,7.664583,980.900024,7.664583,980.900024
3322,0.000000,0.000000,0.469171,-0.012778,-0.004876,-0.001732,-0.074101,-0.000381,-0.002339,-0.020043,0.000000,0.010435,-0.008133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.618608,1.092540,0.938700,0.061300,0.000899,-0.001401,9.835115,0.000010,0.559550,201454.000000,1.759002,0.192881,7.155965,942.260010,7.155965,942.260010
3323,0.000000,0.000000,0.489069,-0.004524,-0.004266,-0.001684,-0.077007,-0.000271,-0.002412,-0.020339,0.000000,0.011532,-0.008128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.657431,1.130128,0.938060,0.061941,0.000478,-0.001783,9.850369,0.000171,0.560997,200074.000000,1.778636,0.186709,7.562899,971.000000,7.562899,971.000000
3324,0.000000,0.000000,0.482563,-0.007222,-0.004837,-0.001738,-0.076270,-0.000459,-0.002421,-0.020561,0.000000,0.010776,-0.008530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.682372,1.118303,0.939006,0.060994,0.000893,-0.001665,9.888107,0.000010,0.562128,198917.000000,1.791542,0.185233,7.530378,971.070007,7.530378,971.070007
3325,0.000000,0.000000,0.488569,-0.004792,-0.004430,-0.001754,-0.077283,-0.000434,-0.002433,-0.020626,0.000000,0.011185,-0.008351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.672715,1.120995,0.939341,0.060659,0.001381,-0.001324,9.911619,0.000010,0.563771,194501.000000,1.833276,0.188379,7.513739,971.349976,7.513739,971.349976
3326,0.000000,0.000000,0.483045,-0.007044,-0.004384,-0.001693,-0.076557,-0.000406,-0.002408,-0.020169,0.000000,0.012463,-0.008245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.657705,1.110816,0.939077,0.060923,0.001712,-0.001574,9.941195,0.000010,0.564670,196712.000000,1.811735,0.187198,7.547501,970.830017,7.547501,970.830017
3327,0.000000,0.000000,0.493506,-0.002708,-0.004126,-0.001678,-0.077644,-0.000298,-0.002449,-0.020498,0.000000,0.008442,-0.008380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.679517,1.132573,0.940186,0.059814,0.002029,-0.001678,9.961175,0.000010,0.565541,198618.000000,1.789407,0.190344,7.522517,971.219971,7.522517,971.219971
3328,0.000000,0.000000,0.483755,-0.006759,-0.004403,-0.001708,-0.076706,-0.000401,-0.002425,-0.020328,0.000000,0.011357,-0.008184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.680312,1.115173,0.940918,0.059082,0.002322,-0.001463,9.980908,0.000010,0.566430,198486.000000,1.791194,0.189875,7.785074,990.400024,7.785074,990.400024
3329,0.000000,0.000000,0.472686,-0.011339,-0.004880,-0.001743,-0.075006,-0.000550,-0.002385,-0.020254,0.000000,0.011455,-0.008098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.660398,1.092028,0.940765,0.059235,0.002053,-0.001101,9.994981,0.000010,0.566891,198008.000000,1.789152,0.196699,7.200503,942.150024,7.200503,942.150024
3330,0.000000,0.000000,0.477768,-0.009234,-0.004696,-0.001746,-0.075650,-0.000403,-0.002396,-0.020248,0.000000,0.010026,-0.008055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.673625,1.099057,0.939311,0.060689,0.001945,-0.001196,10.010246,0.000010,0.567793,195570.000000,1.812993,0.197619,7.756407,990.429993,7.756407,990.429993
3331,0.000000,0.000000,0.481279,-0.007731,-0.004440,-0.001701,-0.076088,-0.000354,-0.002400,-0.020050,0.000000,0.011566,-0.008060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.656160,1.104132,0.940013,0.059987,0.003873,-0.001811,10.024955,0.000010,0.568296,197530.000000,1.803317,0.187338,7.681221,980.549988,7.681221,980.549988
3332,0.000000,0.000000,0.471632,-0.011948,-0.004919,-0.001832,-0.075166,-0.000667,-0.002397,-0.020371,0.000000,0.010363,-0.008237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.664217,1.093470,0.940013,0.059987,0.002961,-0.000361,10.035866,0.000010,0.568744,196461.000000,1.818965,0.182522,6.724654,914.830017,6.724654,914.830017
3333,0.000000,0.000000,0.485130,-0.006163,-0.004409,-0.001696,-0.076719,-0.000373,-0.002430,-0.020307,0.000000,0.010671,-0.008144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.685323,1.110500,0.940674,0.059326,0.004022,-0.001128,10.047726,0.000010,0.569340,197119.000000,1.799832,0.194979,7.346489,961.729980,7.346489,961.729980
3334,0.000000,0.000000,0.469604,-0.012650,-0.005056,-0.001833,-0.074236,-0.000415,-0.002358,-0.019932,0.000000,0.010493,-0.007824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.672619,1.083135,0.942098,0.057902,0.002922,-0.001122,10.061273,0.000010,0.570041,198705.000000,1.796908,0.181976,7.027449,932.940002,7.027449,932.940002
3335,0.000000,0.000000,0.472998,-0.011275,-0.005028,-0.001874,-0.075183,-0.000432,-0.002397,-0.020322,0.000000,0.011747,-0.008037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.672397,1.099760,0.941549,0.058451,0.003079,-0.001417,10.082070,0.000010,0.571223,196745.000000,1.815751,0.182854,7.337812,951.710022,7.337812,951.710022
3336,0.000000,0.000000,0.458198,-0.017454,-0.005387,-0.001908,-0.072726,-0.000453,-0.002328,-0.019887,0.000000,0.010802,-0.007831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.658969,1.065229,0.943146,0.056854,0.003940,-0.002205,10.102247,0.000010,0.571968,196794.000000,1.811218,0.186887,6.778379,914.390015,6.778379,914.390015
3337,0.000000,0.000000,0.465915,-0.014192,-0.005110,-0.001867,-0.074096,-0.000526,-0.002370,-0.020064,0.000000,0.011446,-0.007925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.669750,1.082784,0.941101,0.058899,0.002274,-0.000918,10.118819,0.000010,0.572704,196019.000000,1.801886,0.204121,7.204490,942.099976,7.204490,942.099976
3338,0.000000,0.000000,0.476175,-0.009990,-0.004805,-0.001762,-0.074993,-0.000343,-0.002396,-0.020054,0.000000,0.011382,-0.008060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.695919,1.096035,0.940857,0.059143,0.002102,-0.001788,10.134566,0.000010,0.573427,194357.000000,1.837316,0.185847,7.219058,942.059998,7.219058,942.059998
3339,0.000000,0.000000,0.479444,-0.008618,-0.004917,-0.001908,-0.075974,-0.000426,-0.002414,-0.020357,0.000000,0.011284,-0.007995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.686278,1.104328,0.941681,0.058319,0.001750,-0.001573,10.150835,0.000010,0.574254,192519.000000,1.863840,0.178634,6.878407,923.570007,6.878407,923.570007
3340,0.000000,0.000000,0.465857,-0.014352,-0.005545,-0.001963,-0.074319,-0.000584,-0.002399,-0.020471,0.000000,0.009889,-0.008227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.685080,1.085978,0.941182,0.058818,0.001513,-0.000641,10.179345,0.000023,0.576348,195271.000000,1.833741,0.179946,7.101339,943.090027,7.101339,943.090027
3341,0.000000,0.000000,0.457390,-0.017718,-0.005378,-0.001984,-0.072310,-0.000413,-0.002324,-0.019885,0.000000,0.010896,-0.007621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.665824,1.061416,0.941488,0.058512,0.001888,-0.002374,10.216425,0.000010,0.577209,196816.000000,1.806381,0.191504,6.560892,894.190002,6.560892,894.190002
3342,0.000000,0.000000,0.486833,-0.005565,-0.004256,-0.001752,-0.076934,-0.000336,-0.002440,-0.020225,0.000000,0.010767,-0.008116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.701947,1.116989,0.942006,0.057994,0.002333,-0.001960,10.231813,0.000010,0.577808,199325.000000,1.782159,0.190575,7.400742,962.059998,7.400742,962.059998
3343,0.000000,0.000000,0.464002,-0.015000,-0.005623,-0.001938,-0.073324,-0.000418,-0.002363,-0.020082,0.000000,0.012922,-0.007776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.687289,1.083709,0.944143,0.055857,0.001321,-0.002119,10.242269,0.000010,0.578208,198431.000000,1.790576,0.191042,6.941488,922.989990,6.941488,922.989990
3344,0.000000,0.000000,0.473669,-0.011111,-0.005294,-0.001974,-0.074668,-0.000361,-0.002407,-0.020436,0.000000,0.007936,-0.008175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.685741,1.096964,0.944763,0.055237,0.003032,-0.001857,10.255141,0.000010,0.579078,196468.000000,1.804046,0.197370,7.005620,933.159973,7.005620,933.159973
3345,0.000000,0.000000,0.424264,-0.031250,-0.005711,-0.001933,-0.068422,-0.000643,-0.002223,-0.019211,0.000000,0.007386,-0.007079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.617894,1.001014,0.944377,0.055623,0.001184,-0.001255,10.276004,0.000010,0.580155,201415.000000,1.757472,0.194788,6.490784,894.530029,6.490784,894.530029
3346,0.000000,0.000000,0.453211,-0.019444,-0.005536,-0.001878,-0.072179,-0.000333,-0.002339,-0.019714,0.000000,0.013445,-0.007951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.647360,1.052414,0.944834,0.055166,0.001338,-0.001981,10.299649,0.000114,0.581557,198350.000000,1.787880,0.194553,6.875560,923.010010,6.875560,923.010010
3347,0.000000,0.000000,0.456172,-0.018333,-0.005848,-0.002041,-0.073321,-0.000695,-0.002369,-0.020493,0.000000,0.011277,-0.008020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.667983,1.082059,0.944631,0.055369,0.000501,-0.001643,10.324844,0.000010,0.582050,201065.000000,1.757362,0.198295,6.634567,904.330017,6.634567,904.330017
3348,0.000000,0.000000,0.452058,-0.020000,-0.005991,-0.002130,-0.072746,-0.000807,-0.002375,-0.020834,0.000000,0.015189,-0.007329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.644647,1.068284,0.943481,0.056519,0.000329,-0.000240,10.330118,0.000010,0.582280,202481.000000,1.750649,0.191335,6.108552,865.909973,6.108552,865.909973
3349,0.000000,0.000000,0.500007,0.000000,-0.004132,-0.001741,-0.079110,-0.000259,-0.002499,-0.020945,0.000000,0.015423,-0.008106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.700060,1.151756,0.943797,0.056203,0.000393,-0.000935,10.332696,0.000010,0.582325,205699.000000,1.725953,0.185651,6.476782,895.020020,6.476782,895.020020
